fromGeneId	fromSymbol	toGeneId	toSymbol	best	bestReverse	methodCount	totalMethodCount
HGNC:22997	RTL3	MGI:2685221	Rtl3	Yes	Yes	10	10
HGNC:25214	RTL4	MGI:3588192	Rtl4	Yes	Yes	10	10
HGNC:29430	RTL5	MGI:3045324	Rtl5	Yes	Yes	10	10
HGNC:13343	RTL6	MGI:2675858	Rtl6	Yes	Yes	10	10
HGNC:24514	RTL8A	MGI:1913408	Rtl8a	Yes	Yes	8	10
HGNC:24514	RTL8A	MGI:3576504	Rtl8b	Yes	Yes	8	10
HGNC:24514	RTL8A	MGI:1920115	Rtl8c	No	Yes	3	10
HGNC:33156	RTL8B	MGI:1913408	Rtl8a	Yes	Yes	8	10
HGNC:33156	RTL8B	MGI:3576504	Rtl8b	Yes	Yes	8	10
HGNC:33156	RTL8B	MGI:1920115	Rtl8c	No	Yes	3	10
HGNC:2569	RTL8C	MGI:1913408	Rtl8a	Yes	No	1	10
HGNC:2569	RTL8C	MGI:3576504	Rtl8b	Yes	No	1	10
HGNC:2569	RTL8C	MGI:1920115	Rtl8c	Yes	No	1	10
HGNC:29245	RTL9	MGI:2685231	Rtl9	Yes	Yes	10	10
HGNC:10467	RTN1	MGI:1933947	Rtn1	Yes	Yes	10	10
HGNC:10468	RTN2	MGI:107612	Rtn2	Yes	Yes	10	10
HGNC:10469	RTN3	MGI:1339970	Rtn3	Yes	Yes	10	10
HGNC:14085	RTN4	MGI:1915835	Rtn4	Yes	Yes	10	10
HGNC:18647	RTN4IP1	MGI:2178759	Rtn4ip1	Yes	Yes	10	10
HGNC:18601	RTN4R	MGI:2136886	Rtn4r	Yes	Yes	9	10
HGNC:21329	RTN4RL1	MGI:2661375	Rtn4rl1	Yes	Yes	9	10
HGNC:23053	RTN4RL2	MGI:2669796	Rtn4rl2	Yes	Yes	10	10
HGNC:28580	RTP1	MGI:2685450	Rtp1	Yes	Yes	10	10
HGNC:32486	RTP2	MGI:2685451	Rtp2	Yes	Yes	10	10
HGNC:15572	RTP3	MGI:2446841	Rtp3	Yes	Yes	7	10
HGNC:23992	RTP4	MGI:1915025	Rtp4	Yes	Yes	10	10
HGNC:23169	RTRAF	MGI:1915295	Rtraf	Yes	Yes	9	10
HGNC:18654	RTTN	MGI:2179288	Rttn	Yes	Yes	10	10
HGNC:28991	RUBCN	MGI:1915160	Rubcn	Yes	Yes	10	10
HGNC:20420	RUBCNL	MGI:2685590	Rubcnl	Yes	Yes	10	10
HGNC:19760	RUFY1	MGI:2429762	Rufy1	Yes	Yes	10	10
HGNC:19761	RUFY2	MGI:1917682	Rufy2	Yes	Yes	10	10
HGNC:30285	RUFY3	MGI:106484	Rufy3	Yes	Yes	10	10
HGNC:24804	RUFY4	MGI:3588214	Rufy4	Yes	Yes	10	10
HGNC:25418	RUNDC1	MGI:2144506	Rundc1	Yes	Yes	10	10
HGNC:16984	RUNDC3A	MGI:1858752	Rundc3a	Yes	Yes	10	10
HGNC:30286	RUNDC3B	MGI:2685286	Rundc3b	Yes	Yes	10	10
HGNC:10471	RUNX1	MGI:99852	Runx1	Yes	Yes	10	10
HGNC:1535	RUNX1T1	MGI:104793	Runx1t1	Yes	Yes	10	10
HGNC:10472	RUNX2	MGI:99829	Runx2	Yes	Yes	10	10
HGNC:10473	RUNX3	MGI:102672	Runx3	Yes	Yes	10	10
HGNC:17153	RUSC1	MGI:1919546	Rusc1	Yes	Yes	10	10
HGNC:23625	RUSC2	MGI:2140371	Rusc2	Yes	Yes	10	10
HGNC:25848	RUSF1	MGI:2384572	Rusf1	Yes	Yes	10	10
HGNC:10474	RUVBL1	MGI:1928760	Ruvbl1	Yes	Yes	10	10
HGNC:10475	RUVBL2	MGI:1342299	Ruvbl2	Yes	Yes	10	10
HGNC:20993	RWDD1	MGI:1913771	Rwdd1	Yes	Yes	10	10
HGNC:21385	RWDD2A	MGI:1916769	Rwdd2a	Yes	Yes	10	10
HGNC:1302	RWDD2B	MGI:1858215	Rwdd2b	Yes	Yes	10	10
HGNC:21393	RWDD3	MGI:1920420	Rwdd3	Yes	Yes	10	10
HGNC:23750	RWDD4	MGI:2681000	Rwdd4a	Yes	Yes	10	10
HGNC:19718	RXFP1	MGI:2682211	Rxfp1	Yes	Yes	10	10
HGNC:17318	RXFP2	MGI:2153463	Rxfp2	Yes	Yes	10	10
HGNC:24883	RXFP3	MGI:2441827	Rxfp3	Yes	Yes	9	10
HGNC:14666	RXFP4	MGI:2182926	Rxfp4	Yes	Yes	10	10
HGNC:10477	RXRA	MGI:98214	Rxra	Yes	Yes	10	10
HGNC:10478	RXRB	MGI:98215	Rxrb	Yes	Yes	10	10
HGNC:10479	RXRG	MGI:98216	Rxrg	Yes	Yes	10	10
HGNC:13530	RXYLT1	MGI:2384919	Rxylt1	Yes	Yes	10	10
HGNC:10480	RYBP	MGI:1929059	Rybp	Yes	Yes	9	10
HGNC:10480	RYBP	MGI:3648043	Rybp-ps	No	Yes	1	10
HGNC:10481	RYK	MGI:101766	Ryk	Yes	Yes	10	10
HGNC:10483	RYR1	MGI:99659	Ryr1	Yes	Yes	10	10
HGNC:10484	RYR2	MGI:99685	Ryr2	Yes	Yes	10	10
HGNC:10485	RYR3	MGI:99684	Ryr3	Yes	Yes	10	10
HGNC:10486	S100A1	MGI:1338917	S100a1	Yes	Yes	10	10
HGNC:10487	S100A10	MGI:1339468	S100a10	Yes	Yes	10	10
HGNC:10488	S100A11	MGI:1338798	S100a11	Yes	Yes	10	10
HGNC:10488	S100A11	MGI:3645720	S100a11-ps	No	Yes	1	10
HGNC:10490	S100A13	MGI:109581	S100a13	Yes	Yes	10	10
HGNC:18901	S100A14	MGI:1913416	S100a14	Yes	Yes	10	10
HGNC:20441	S100A16	MGI:1915110	S100a16	Yes	Yes	10	10
HGNC:10492	S100A2	MGI:3510999	S100a2	Yes	Yes	4	10
HGNC:10493	S100A3	MGI:1338849	S100a3	Yes	Yes	10	10
HGNC:10494	S100A4	MGI:1330282	S100a4	Yes	Yes	10	10
HGNC:10495	S100A5	MGI:1338915	S100a5	Yes	Yes	10	10
HGNC:10496	S100A6	MGI:1339467	S100a6	Yes	Yes	10	10
HGNC:10497	S100A7	MGI:2687194	S100a7a	Yes	Yes	2	10
HGNC:21657	S100A7A	MGI:2687194	S100a7a	Yes	Yes	2	10
HGNC:21655	S100A7L2	MGI:2687194	S100a7a	Yes	Yes	2	10
HGNC:10498	S100A8	MGI:88244	S100a8	Yes	Yes	10	10
HGNC:10499	S100A9	MGI:1338947	S100a9	Yes	Yes	10	10
HGNC:10500	S100B	MGI:98217	S100b	Yes	Yes	10	10
HGNC:1436	S100G	MGI:104528	S100g	Yes	Yes	10	10
HGNC:25768	S100PBP	MGI:1921898	S100pbp	Yes	Yes	10	10
HGNC:30367	S100Z	MGI:2685471	S100z	Yes	Yes	10	10
HGNC:3165	S1PR1	MGI:1096355	S1pr1	Yes	Yes	10	10
HGNC:3169	S1PR2	MGI:99569	S1pr2	Yes	Yes	10	10
HGNC:3167	S1PR3	MGI:1339365	S1pr3	Yes	Yes	10	10
HGNC:3170	S1PR4	MGI:1333809	S1pr4	Yes	Yes	10	10
HGNC:14299	S1PR5	MGI:2150641	S1pr5	Yes	Yes	10	10
HGNC:10513	SAA1	MGI:98221	Saa1	Yes	Yes	7	10
HGNC:10513	SAA1	MGI:98222	Saa2	Yes	Yes	7	10
HGNC:10514	SAA2	MGI:98221	Saa1	Yes	Yes	7	10
HGNC:10514	SAA2	MGI:98222	Saa2	Yes	Yes	7	10
HGNC:39550	SAA2-SAA4	MGI:98224	Saa4	Yes	No	1	10
HGNC:10515	SAA3P	MGI:98223	Saa3	Yes	No	1	10
HGNC:10516	SAA4	MGI:98224	Saa4	Yes	Yes	10	10
HGNC:25158	SAAL1	MGI:1926185	Saal1	Yes	Yes	10	10
HGNC:30179	SAC3D1	MGI:1913656	Sac3d1	Yes	Yes	10	10
HGNC:17059	SACM1L	MGI:1933169	Sacm1l	Yes	Yes	10	10
HGNC:10519	SACS	MGI:1354724	Sacs	Yes	Yes	10	10
HGNC:30660	SAE1	MGI:1929264	Sae1	Yes	Yes	10	10
HGNC:10520	SAFB	MGI:2146974	Safb	Yes	Yes	10	10
HGNC:21605	SAFB2	MGI:2146808	Safb2	Yes	Yes	10	10
HGNC:10521	SAG	MGI:98227	Sag	Yes	Yes	9	10
HGNC:10524	SALL1	MGI:1889585	Sall1	Yes	Yes	10	10
HGNC:10526	SALL2	MGI:1354373	Sall2	Yes	Yes	10	10
HGNC:10527	SALL3	MGI:109295	Sall3	Yes	Yes	10	10
HGNC:15924	SALL4	MGI:2139360	Sall4	Yes	Yes	10	10
HGNC:17958	SAMD1	MGI:2142433	Samd1	Yes	Yes	10	10
HGNC:16129	SAMD10	MGI:2443872	Samd10	Yes	Yes	10	10
HGNC:28706	SAMD11	MGI:2446220	Samd11	Yes	Yes	10	10
HGNC:31750	SAMD12	MGI:2444518	Samd12	Yes	Yes	10	10
HGNC:24582	SAMD13	MGI:2686498	Samd13	Yes	Yes	8	10
HGNC:27312	SAMD14	MGI:2384945	Samd14	Yes	Yes	10	10
HGNC:18631	SAMD15	MGI:2685109	Samd15	Yes	Yes	10	10
HGNC:21574	SAMD3	MGI:2685469	Samd3	Yes	Yes	10	10
HGNC:23023	SAMD4A	MGI:1921730	Samd4	Yes	Yes	10	10
HGNC:25492	SAMD4B	MGI:2448542	Samd4b	Yes	Yes	10	10
HGNC:21180	SAMD5	MGI:2444815	Samd5	Yes	Yes	10	10
HGNC:25394	SAMD7	MGI:1923203	Samd7	Yes	Yes	10	10
HGNC:26320	SAMD8	MGI:1914880	Samd8	Yes	Yes	10	10
HGNC:1349	SAMD9L	MGI:1343184	Samd9l	Yes	Yes	10	10
HGNC:15925	SAMHD1	MGI:1927468	Samhd1	Yes	Yes	10	10
HGNC:24276	SAMM50	MGI:1915903	Samm50	Yes	Yes	10	10
HGNC:10528	SAMSN1	MGI:1914992	Samsn1	Yes	Yes	10	10
HGNC:29387	SANBR	MGI:1918925	Sanbr	Yes	Yes	10	10
HGNC:29813	SAP130	MGI:1919782	Sap130	Yes	Yes	10	10
HGNC:10530	SAP18	MGI:1277978	Sap18	Yes	Yes	9	10
HGNC:10530	SAP18	MGI:3704317	Sap18b	No	Yes	1	10
HGNC:41908	SAP25	MGI:3802945	Sap25	Yes	Yes	10	10
HGNC:10532	SAP30	MGI:1929129	Sap30	Yes	Yes	9	10
HGNC:30785	SAP30BP	MGI:1927479	Sap30bp	Yes	Yes	10	10
HGNC:25663	SAP30L	MGI:1354709	Sap30l	Yes	Yes	9	10
HGNC:13938	SAPCD1	MGI:2388100	Sapcd1	Yes	Yes	10	10
HGNC:28055	SAPCD2	MGI:1919330	Sapcd2	Yes	Yes	10	10
HGNC:10534	SAR1A	MGI:98230	Sar1a	Yes	Yes	10	10
HGNC:10535	SAR1B	MGI:1913647	Sar1b	Yes	Yes	10	10
HGNC:28789	SARAF	MGI:1915137	Saraf	Yes	Yes	10	10
HGNC:10536	SARDH	MGI:2183102	Sardh	Yes	Yes	10	10
HGNC:17074	SARM1	MGI:2136419	Sarm1	Yes	Yes	10	10
HGNC:24432	SARNP	MGI:1913368	Sarnp	Yes	Yes	10	10
HGNC:10537	SARS1	MGI:102809	Sars	Yes	Yes	10	10
HGNC:17697	SARS2	MGI:1919234	Sars2	Yes	Yes	10	10
HGNC:10538	SART1	MGI:1309453	Sart1	Yes	Yes	10	10
HGNC:16860	SART3	MGI:1858230	Sart3	Yes	Yes	10	10
HGNC:19182	SASH1	MGI:1917347	Sash1	Yes	Yes	10	10
HGNC:15975	SASH3	MGI:1921381	Sash3	Yes	Yes	10	10
HGNC:25403	SASS6	MGI:1920026	Sass6	Yes	Yes	10	10
HGNC:10540	SAT1	MGI:98233	Sat1	Yes	Yes	10	10
HGNC:23160	SAT2	MGI:1916465	Sat2	Yes	Yes	10	10
HGNC:10541	SATB1	MGI:105084	Satb1	Yes	Yes	10	10
HGNC:21637	SATB2	MGI:2679336	Satb2	Yes	Yes	10	10
HGNC:27992	SATL1	MGI:1921059	Satl1	Yes	Yes	10	10
HGNC:17795	SAV1	MGI:1927144	Sav1	Yes	Yes	9	10
HGNC:28566	SAXO1	MGI:1923061	Saxo1	Yes	Yes	10	10
HGNC:33727	SAXO2	MGI:1914618	Saxo2	Yes	Yes	10	10
HGNC:21025	SAYSD1	MGI:1914759	Saysd1	Yes	Yes	10	10
HGNC:19440	SBDS	MGI:1913961	Sbds	Yes	Yes	10	10
HGNC:10542	SBF1	MGI:1925230	Sbf1	Yes	Yes	10	10
HGNC:2135	SBF2	MGI:1921831	Sbf2	Yes	Yes	10	10
HGNC:17699	SBK1	MGI:2135937	Sbk1	Yes	Yes	10	10
HGNC:34416	SBK2	MGI:2685925	Sbk2	Yes	Yes	10	10
HGNC:44121	SBK3	MGI:2685924	Sbk3	Yes	Yes	9	10
HGNC:22973	SBNO1	MGI:2384298	Sbno1	Yes	Yes	10	10
HGNC:29158	SBNO2	MGI:2448490	Sbno2	Yes	Yes	10	10
HGNC:24950	SBSN	MGI:2446326	Sbsn	Yes	Yes	10	10
HGNC:30362	SBSPON	MGI:2684952	Sbspon	Yes	Yes	10	10
HGNC:10547	SC5D	MGI:1353611	Sc5d	Yes	Yes	10	10
HGNC:30403	SCAF1	MGI:2141980	Scaf1	Yes	Yes	10	10
HGNC:10784	SCAF11	MGI:1919443	Scaf11	Yes	Yes	9	10
HGNC:19304	SCAF4	MGI:2146350	Scaf4	Yes	Yes	10	10
HGNC:20959	SCAF8	MGI:1925212	Scaf8	Yes	Yes	10	10
HGNC:26709	SCAI	MGI:2443716	Scai	Yes	Yes	10	10
HGNC:10563	SCAMP1	MGI:1349480	Scamp1	Yes	Yes	10	10
HGNC:10564	SCAMP2	MGI:1346518	Scamp2	Yes	Yes	10	10
HGNC:10565	SCAMP3	MGI:1346346	Scamp3	Yes	Yes	10	10
HGNC:30385	SCAMP4	MGI:1928947	Scamp4	Yes	Yes	10	10
HGNC:30386	SCAMP5	MGI:1928948	Scamp5	Yes	Yes	10	10
HGNC:10566	SCAND1	MGI:1343132	Scand1	Yes	Yes	10	10
HGNC:30634	SCAP	MGI:2135958	Scap	Yes	Yes	10	10
HGNC:13081	SCAPER	MGI:1925976	Scaper	Yes	Yes	10	10
HGNC:19000	SCARA3	MGI:2444418	Scara3	Yes	Yes	9	10
HGNC:28701	SCARA5	MGI:1918395	Scara5	Yes	Yes	9	10
HGNC:1664	SCARB1	MGI:893578	Scarb1	Yes	Yes	10	10
HGNC:1665	SCARB2	MGI:1196458	Scarb2	Yes	Yes	9	10
HGNC:16820	SCARF1	MGI:2449455	Scarf1	Yes	Yes	10	10
HGNC:19869	SCARF2	MGI:1858430	Scarf2	Yes	Yes	10	10
HGNC:32411	SCART1	MGI:2443796	Scart1	Yes	Yes	8	10
HGNC:24275	SCCPDH	MGI:1924486	Sccpdh	Yes	Yes	10	10
HGNC:10571	SCD	MGI:98239	Scd1	Yes	Yes	9	10
HGNC:10571	SCD	MGI:98240	Scd2	Yes	Yes	9	10
HGNC:10571	SCD	MGI:1353437	Scd3	Yes	Yes	9	10
HGNC:10571	SCD	MGI:2670997	Scd4	No	Yes	5	10
HGNC:10573	SCEL	MGI:1891228	Scel	Yes	Yes	10	10
HGNC:20726	SCFD1	MGI:1924233	Scfd1	Yes	Yes	10	10
HGNC:30676	SCFD2	MGI:2443446	Scfd2	Yes	Yes	10	10
HGNC:10575	SCG2	MGI:103033	Scg2	Yes	Yes	10	10
HGNC:13707	SCG3	MGI:103032	Scg3	Yes	Yes	10	10
HGNC:10816	SCG5	MGI:98289	Scg5	Yes	Yes	10	10
HGNC:12523	SCGB1A1	MGI:98919	Scgb1a1	Yes	Yes	9	10
HGNC:18394	SCGB1C1	MGI:2655401	Scgb1c1	Yes	Yes	10	10
HGNC:51242	SCGB1C2	MGI:2655401	Scgb1c1	Yes	No	9	10
HGNC:7051	SCGB2A1	MGI:3780828	Scgb2a2	Yes	No	9	10
HGNC:7050	SCGB2A2	MGI:3780828	Scgb2a2	Yes	Yes	10	10
HGNC:18384	SCGB3A1	MGI:1915912	Scgb3a1	Yes	Yes	9	10
HGNC:18391	SCGB3A2	MGI:2153470	Scgb3a2	Yes	Yes	10	10
HGNC:16941	SCGN	MGI:2384873	Scgn	Yes	Yes	10	10
HGNC:15678	SCHIP1	MGI:1353557	Schip1	Yes	Yes	10	10
HGNC:33504	SCIMP	MGI:3610314	Scimp	Yes	Yes	10	10
HGNC:21695	SCIN	MGI:1306794	Scin	Yes	Yes	10	10
HGNC:26406	SCLT1	MGI:1914411	Sclt1	Yes	Yes	10	10
HGNC:18161	SCLY	MGI:1355310	Scly	Yes	Yes	10	10
HGNC:19003	SCMH1	MGI:1352762	Scmh1	Yes	Yes	10	10
HGNC:10581	SCML2	MGI:1340042	Scml2	Yes	Yes	8	10
HGNC:21397	SCML4	MGI:2446140	Scml4	Yes	Yes	10	10
HGNC:10582	SCN10A	MGI:108029	Scn10a	Yes	Yes	10	10
HGNC:10583	SCN11A	MGI:1345149	Scn11a	Yes	Yes	10	10
HGNC:10585	SCN1A	MGI:98246	Scn1a	Yes	Yes	10	10
HGNC:10586	SCN1B	MGI:98247	Scn1b	Yes	Yes	10	10
HGNC:10588	SCN2A	MGI:98248	Scn2a	Yes	Yes	10	10
HGNC:10589	SCN2B	MGI:106921	Scn2b	Yes	Yes	10	10
HGNC:10590	SCN3A	MGI:98249	Scn3a	Yes	Yes	10	10
HGNC:20665	SCN3B	MGI:1918882	Scn3b	Yes	Yes	9	10
HGNC:10591	SCN4A	MGI:98250	Scn4a	Yes	Yes	10	10
HGNC:10592	SCN4B	MGI:2687406	Scn4b	Yes	Yes	9	10
HGNC:10593	SCN5A	MGI:98251	Scn5a	Yes	Yes	10	10
HGNC:10594	SCN7A	MGI:102965	Scn7a	Yes	Yes	10	10
HGNC:10596	SCN8A	MGI:103169	Scn8a	Yes	Yes	10	10
HGNC:10597	SCN9A	MGI:107636	Scn9a	Yes	Yes	9	10
HGNC:23136	SCNM1	MGI:1341284	Scnm1	Yes	Yes	10	10
HGNC:10599	SCNN1A	MGI:101782	Scnn1a	Yes	Yes	10	10
HGNC:10600	SCNN1B	MGI:104696	Scnn1b	Yes	Yes	10	10
HGNC:10602	SCNN1G	MGI:104695	Scnn1g	Yes	Yes	10	10
HGNC:10603	SCO1	MGI:106362	Sco1	Yes	Yes	10	10
HGNC:10604	SCO2	MGI:3818630	Sco2	Yes	Yes	9	10
HGNC:20335	SCOC	MGI:1927654	Scoc	Yes	Yes	7	10
HGNC:10606	SCP2	MGI:98254	Scp2	Yes	Yes	10	10
HGNC:16211	SCP2D1	MGI:1913578	Scp2d1	Yes	Yes	10	10
HGNC:29507	SCPEP1	MGI:1921867	Scpep1	Yes	Yes	10	10
HGNC:17036	SCRG1	MGI:1328308	Scrg1	Yes	Yes	10	10
HGNC:30377	SCRIB	MGI:2145950	Scrib	Yes	Yes	9	10
HGNC:22192	SCRN1	MGI:1917188	Scrn1	Yes	Yes	9	10
HGNC:30381	SCRN2	MGI:1343092	Scrn2	Yes	Yes	10	10
HGNC:30382	SCRN3	MGI:1921866	Scrn3	Yes	Yes	9	10
HGNC:15950	SCRT1	MGI:2176606	Scrt1	Yes	Yes	10	10
HGNC:15952	SCRT2	MGI:2139287	Scrt2	Yes	Yes	10	10
HGNC:10607	SCT	MGI:99466	Sct	Yes	Yes	10	10
HGNC:10608	SCTR	MGI:2441720	Sctr	Yes	Yes	10	10
HGNC:13441	SCUBE1	MGI:1890616	Scube1	Yes	Yes	9	10
HGNC:30425	SCUBE2	MGI:1928765	Scube2	Yes	Yes	9	10
HGNC:13655	SCUBE3	MGI:3045253	Scube3	Yes	Yes	9	10
HGNC:32322	SCX	MGI:102934	Scx	Yes	Yes	10	10
HGNC:14372	SCYL1	MGI:1931787	Scyl1	Yes	Yes	10	10
HGNC:19286	SCYL2	MGI:1289172	Scyl2	Yes	Yes	10	10
HGNC:19285	SCYL3	MGI:1921385	Scyl3	Yes	Yes	10	10
HGNC:25537	SDAD1	MGI:2140779	Sdad1	Yes	Yes	10	10
HGNC:10658	SDC1	MGI:1349162	Sdc1	Yes	Yes	10	10
HGNC:10659	SDC2	MGI:1349165	Sdc2	Yes	Yes	10	10
HGNC:10660	SDC3	MGI:1349163	Sdc3	Yes	Yes	10	10
HGNC:10661	SDC4	MGI:1349164	Sdc4	Yes	Yes	10	10
HGNC:10662	SDCBP	MGI:1337026	Sdcbp	Yes	Yes	10	10
HGNC:15756	SDCBP2	MGI:2385156	Sdcbp2	Yes	Yes	10	10
HGNC:10671	SDCCAG8	MGI:1924066	Sdccag8	Yes	Yes	10	10
HGNC:26643	SDE2	MGI:2384788	Sde2	Yes	Yes	10	10
HGNC:10675	SDF2	MGI:108019	Sdf2	Yes	Yes	9	10
HGNC:10676	SDF2L1	MGI:2149842	Sdf2l1	Yes	Yes	9	10
HGNC:24188	SDF4	MGI:108079	Sdf4	Yes	Yes	9	10
HGNC:10680	SDHA	MGI:1914195	Sdha	Yes	Yes	10	10
HGNC:33867	SDHAF1	MGI:1915582	Sdhaf1	Yes	Yes	10	10
HGNC:26034	SDHAF2	MGI:1913322	Sdhaf2	Yes	Yes	10	10
HGNC:21752	SDHAF3	MGI:1913288	Sdhaf3	Yes	Yes	10	10
HGNC:20957	SDHAF4	MGI:1915252	Sdhaf4	Yes	Yes	10	10
HGNC:10681	SDHB	MGI:1914930	Sdhb	Yes	Yes	10	10
HGNC:10682	SDHC	MGI:1913302	Sdhc	Yes	Yes	10	10
HGNC:10683	SDHD	MGI:1914175	Sdhd	Yes	Yes	10	10
HGNC:19307	SDK1	MGI:2444413	Sdk1	Yes	Yes	10	10
HGNC:19308	SDK2	MGI:2443847	Sdk2	Yes	Yes	10	10
HGNC:30311	SDR16C5	MGI:2668443	Sdr16c5	Yes	Yes	10	10
HGNC:35413	SDR16C6P	MGI:2685269	Sdr16c6	Yes	Yes	1	10
HGNC:20275	SDR39U1	MGI:1916876	Sdr39u1	Yes	Yes	10	10
HGNC:29834	SDR42E1	MGI:1921282	Sdr42e1	Yes	Yes	10	10
HGNC:35414	SDR42E2	MGI:3645276	Gm5737	Yes	Yes	9	10
HGNC:29958	SDR9C7	MGI:1917311	Sdr9c7	Yes	Yes	10	10
HGNC:10691	SDS	MGI:98270	Sds	Yes	Yes	10	10
HGNC:30404	SDSL	MGI:2182607	Sdsl	Yes	Yes	10	10
HGNC:32942	SEBOX	MGI:108012	Sebox	Yes	Yes	10	10
HGNC:17718	SEC11A	MGI:1929464	Sec11a	Yes	Yes	9	10
HGNC:23400	SEC11C	MGI:1913536	Sec11c	Yes	Yes	10	10
HGNC:10697	SEC13	MGI:99832	Sec13	Yes	Yes	9	10
HGNC:10698	SEC14L1	MGI:1921386	Sec14l1	Yes	Yes	10	10
HGNC:10699	SEC14L2	MGI:1915065	Sec14l2	Yes	Yes	10	10
HGNC:18655	SEC14L3	MGI:3617848	Sec14l3	Yes	Yes	10	10
HGNC:20627	SEC14L4	MGI:2144095	Sec14l4	Yes	Yes	10	10
HGNC:29032	SEC14L5	MGI:3616084	Sec14l5	Yes	Yes	10	10
HGNC:29006	SEC16A	MGI:2139207	Sec16a	Yes	Yes	10	10
HGNC:30301	SEC16B	MGI:2148802	Sec16b	Yes	Yes	10	10
HGNC:44149	SEC1P	MGI:1928893	Sec1	Yes	No	1	10
HGNC:20260	SEC22A	MGI:2447876	Sec22a	Yes	Yes	10	10
HGNC:10700	SEC22B	MGI:1338759	Sec22b	Yes	Yes	10	10
HGNC:16828	SEC22C	MGI:2447871	Sec22c	Yes	Yes	10	10
HGNC:10701	SEC23A	MGI:1349635	Sec23a	Yes	Yes	9	10
HGNC:10702	SEC23B	MGI:1350925	Sec23b	Yes	Yes	10	10
HGNC:17018	SEC23IP	MGI:2450915	Sec23ip	Yes	Yes	10	10
HGNC:10703	SEC24A	MGI:1924621	Sec24a	Yes	Yes	10	10
HGNC:10704	SEC24B	MGI:2139764	Sec24b	Yes	Yes	9	10
HGNC:10705	SEC24C	MGI:1919746	Sec24c	Yes	Yes	10	10
HGNC:10706	SEC24D	MGI:1916858	Sec24d	Yes	Yes	10	10
HGNC:17052	SEC31A	MGI:1916412	Sec31a	Yes	Yes	10	10
HGNC:23197	SEC31B	MGI:2685187	Sec31b	Yes	Yes	9	10
HGNC:18276	SEC61A1	MGI:1858417	Sec61a1	Yes	Yes	10	10
HGNC:17702	SEC61A2	MGI:1931071	Sec61a2	Yes	Yes	10	10
HGNC:16993	SEC61B	MGI:3642323	Gm10320	No	Yes	4	10
HGNC:16993	SEC61B	MGI:1913462	Sec61b	Yes	Yes	9	10
HGNC:18277	SEC61G	MGI:3649592	Gm11575	No	Yes	1	10
HGNC:18277	SEC61G	MGI:3651892	Gm12881	No	Yes	1	10
HGNC:18277	SEC61G	MGI:3782360	Gm4184	No	Yes	1	10
HGNC:18277	SEC61G	MGI:1202066	Sec61g	Yes	Yes	10	10
HGNC:11846	SEC62	MGI:1916526	Sec62	Yes	Yes	10	10
HGNC:21082	SEC63	MGI:2155302	Sec63	Yes	Yes	10	10
HGNC:30972	SECISBP2	MGI:1922670	Secisbp2	Yes	Yes	9	10
HGNC:28997	SECISBP2L	MGI:1917604	Secisbp2l	Yes	Yes	9	10
HGNC:10707	SECTM1	MGI:2384805	Sectm1a	Yes	Yes	10	10
HGNC:10707	SECTM1	MGI:1929083	Sectm1b	No	Yes	4	10
HGNC:30379	SEH1L	MGI:1919374	Seh1l	Yes	Yes	9	10
HGNC:10717	SEL1L	MGI:1329016	Sel1l	Yes	Yes	10	10
HGNC:15897	SEL1L2	MGI:2684964	Sel1l2	Yes	Yes	10	10
HGNC:29108	SEL1L3	MGI:1916941	Sel1l3	Yes	Yes	10	10
HGNC:10718	SELE	MGI:98278	Sele	Yes	Yes	10	10
HGNC:10719	SELENBP1	MGI:96825	Selenbp1	Yes	Yes	10	10
HGNC:10719	SELENBP1	MGI:104859	Selenbp2	Yes	Yes	10	10
HGNC:17705	SELENOF	MGI:1927947	Selenof	Yes	Yes	10	10
HGNC:18251	SELENOH	MGI:1919907	Selenoh	Yes	Yes	9	10
HGNC:29361	SELENOI	MGI:107898	Selenoi	Yes	Yes	10	10
HGNC:30394	SELENOK	MGI:1931466	Selenok	Yes	Yes	10	10
HGNC:30397	SELENOM	MGI:2149786	Selenom	Yes	Yes	10	10
HGNC:15999	SELENON	MGI:2151208	Selenon	Yes	Yes	10	10
HGNC:30395	SELENOO	MGI:1919007	Selenoo	Yes	Yes	10	10
HGNC:10751	SELENOP	MGI:894288	Selenop	Yes	Yes	10	10
HGNC:30396	SELENOS	MGI:95994	Selenos	Yes	Yes	10	10
HGNC:18136	SELENOT	MGI:1916477	Selenot	Yes	Yes	10	10
HGNC:30399	SELENOV	MGI:3608324	Selenov	Yes	Yes	8	10
HGNC:10752	SELENOW	MGI:1100878	Selenow	Yes	Yes	10	10
HGNC:10720	SELL	MGI:98279	Sell	Yes	Yes	10	10
HGNC:10721	SELP	MGI:98280	Selp	Yes	Yes	10	10
HGNC:10722	SELPLG	MGI:106689	Selplg	Yes	Yes	9	10
HGNC:10845	SEM1	MGI:109238	Sem1	Yes	Yes	1	10
HGNC:10723	SEMA3A	MGI:107558	Sema3a	Yes	Yes	10	10
HGNC:10724	SEMA3B	MGI:107561	Sema3b	Yes	Yes	10	10
HGNC:10725	SEMA3C	MGI:107557	Sema3c	Yes	Yes	10	10
HGNC:10726	SEMA3D	MGI:1860118	Sema3d	Yes	Yes	10	10
HGNC:10727	SEMA3E	MGI:1340034	Sema3e	Yes	Yes	10	10
